Fecha_Hora;valor
2019-01-01 1:00;1469,118
2019-01-01 2:00;1463,08
2019-01-01 3:00;1472,2
2019-01-01 4:00;1457,208
2019-01-01 5:00;1462,482
2019-01-01 6:00;1453,215
2019-01-01 7:00;1441,69
2019-01-01 8:00;1461,062
2019-01-01 9:00;1467,888
2019-01-01 10:00;1476,46
2019-01-01 11:00;1468,613
2019-01-01 12:00;1494,049
2019-01-01 13:00;1517,982
2019-01-01 14:00;1695,004
2019-01-01 15:00;1803,78
2019-01-01 16:00;1855,236
2019-01-01 17:00;1979,284
2019-01-01 18:00;2156,66
2019-01-01 19:00;2211,112
2019-01-01 20:00;2291,318
2019-01-01 21:00;2243,342
2019-01-01 22:00;2287,168
2019-01-01 23:00;2390,679
2019-01-02 0:00;2379,3
2019-01-02 1:00;2389,39
2019-01-02 2:00;2381,66
2019-01-02 3:00;2345,936
2019-01-02 4:00;2355,858
2019-01-02 5:00;2386,82
2019-01-02 6:00;2311,004
2019-01-02 7:00;2496,622
2019-01-02 8:00;2681,879
2019-01-02 9:00;2917,395
2019-01-02 10:00;3160,052
2019-01-02 11:00;3118,542
2019-01-02 12:00;3171,372
2019-01-02 13:00;3170,138
2019-01-02 14:00;3320,008
2019-01-02 15:00;3227,028
2019-01-02 16:00;3275,035
2019-01-02 17:00;3261,47
2019-01-02 18:00;3200,833
2019-01-02 19:00;3118,771
2019-01-02 20:00;3178,562
2019-01-02 21:00;3294,214
2019-01-02 22:00;3188,08
2019-01-02 23:00;3309,252
2019-01-03 0:00;3342,746
2019-01-03 1:00;3254,236
2019-01-03 2:00;3155,32
2019-01-03 3:00;3162,255
2019-01-03 4:00;3218,001
2019-01-03 5:00;3259,333
2019-01-03 6:00;3221,971
2019-01-03 7:00;3152,897
2019-01-03 8:00;3289,961
2019-01-03 9:00;3442,81
2019-01-03 10:00;3542,282
2019-01-03 11:00;3505,374
2019-01-03 12:00;3592,384
2019-01-03 13:00;3578,38
2019-01-03 14:00;3651,426
2019-01-03 15:00;3684,909
2019-01-03 16:00;3660,304
2019-01-03 17:00;3601,963
2019-01-03 18:00;3598,307
2019-01-03 19:00;3561,239
2019-01-03 20:00;3534,082
2019-01-03 21:00;3563,347
2019-01-03 22:00;3498,523
2019-01-03 23:00;3530,814
2019-01-04 0:00;3447,004
2019-01-04 1:00;3464,337
2019-01-04 2:00;3378,998
2019-01-04 3:00;3324,146
2019-01-04 4:00;3356,057
2019-01-04 5:00;3341,725
2019-01-04 6:00;3293,453
2019-01-04 7:00;3344,961
2019-01-04 8:00;3355,18
2019-01-04 9:00;3492,86
2019-01-04 10:00;3454,476
2019-01-04 11:00;3585,473
2019-01-04 12:00;3661,463
2019-01-04 13:00;3578,021
2019-01-04 14:00;3673,195
2019-01-04 15:00;3695,297
2019-01-04 16:00;3777,619
2019-01-04 17:00;3669,704
2019-01-04 18:00;3672,208
2019-01-04 19:00;3574,036
2019-01-04 20:00;3603,27
2019-01-04 21:00;3714,26
2019-01-04 22:00;3694,228
2019-01-04 23:00;3726,926
2019-01-05 0:00;3789,042
2019-01-05 1:00;3707,869
2019-01-05 2:00;3687,932
2019-01-05 3:00;3700,736
2019-01-05 4:00;3633,193
2019-01-05 5:00;3518,728
2019-01-05 6:00;3498,397
2019-01-05 7:00;3388,15
2019-01-05 8:00;3365,942
2019-01-05 9:00;3460,279
2019-01-05 10:00;3295,092
2019-01-05 11:00;3353,422
2019-01-05 12:00;3430,911
2019-01-05 13:00;3316,009
2019-01-05 14:00;3430,77
2019-01-05 15:00;3370,106
2019-01-05 16:00;3378,601
2019-01-05 17:00;3400,483
2019-01-05 18:00;3384,773
2019-01-05 19:00;3475,423
2019-01-05 20:00;3560,243
2019-01-05 21:00;3459,587
2019-01-05 22:00;3439,829
2019-01-05 23:00;3470,782
2019-01-06 0:00;3388,817
2019-01-06 1:00;3315,787
2019-01-06 2:00;3421,695
2019-01-06 3:00;3373,48
2019-01-06 4:00;3350,649
2019-01-06 5:00;3244,581
2019-01-06 6:00;3240,791
2019-01-06 7:00;3249,964
2019-01-06 8:00;3485,196
2019-01-06 9:00;3640,894
2019-01-06 10:00;3843,363
2019-01-06 11:00;3919,036
2019-01-06 12:00;3966,222
2019-01-06 13:00;3947,509
2019-01-06 14:00;3880,927
2019-01-06 15:00;3571,019
2019-01-06 16:00;3642,533
2019-01-06 17:00;3585,294
2019-01-06 18:00;3653,31
2019-01-06 19:00;3595,873
2019-01-06 20:00;3560,647
2019-01-06 21:00;3518,471
2019-01-06 22:00;3492,514
2019-01-06 23:00;3485,341
2019-01-07 0:00;3360,834
2019-01-07 1:00;3341,229
2019-01-07 2:00;3218,449
2019-01-07 3:00;3334,291
2019-01-07 4:00;3360,407
2019-01-07 5:00;3408,679
2019-01-07 6:00;3355,465
2019-01-07 7:00;3533,429
2019-01-07 8:00;3668,594
2019-01-07 9:00;3774,72
2019-01-07 10:00;3687,694
2019-01-07 11:00;3787,205
2019-01-07 12:00;3821,323
2019-01-07 13:00;3737,658
2019-01-07 14:00;3591,927
2019-01-07 15:00;3657,564
2019-01-07 16:00;3805,757
2019-01-07 17:00;3776,532
2019-01-07 18:00;3795,503
2019-01-07 19:00;3769,517
2019-01-07 20:00;3612,005
2019-01-07 21:00;3552,238
2019-01-07 22:00;3715,307
2019-01-07 23:00;3729,17
2019-01-08 0:00;3737,834
2019-01-08 1:00;3665,699
2019-01-08 2:00;3549,519
2019-01-08 3:00;3547,935
2019-01-08 4:00;3694,84
2019-01-08 5:00;3645,014
2019-01-08 6:00;3589,287
2019-01-08 7:00;3463,513
2019-01-08 8:00;3535,435
2019-01-08 9:00;3698,544
2019-01-08 10:00;3797,377
2019-01-08 11:00;3796,002
2019-01-08 12:00;3746,282
2019-01-08 13:00;3126,778
2019-01-08 14:00;3279,232
2019-01-08 15:00;3894,989
2019-01-08 16:00;3933,137
2019-01-08 17:00;3862,369
2019-01-08 18:00;3908,798
2019-01-08 19:00;3906,044
2019-01-08 20:00;3834,645
2019-01-08 21:00;3892,535
2019-01-08 22:00;3871,029
2019-01-08 23:00;3718,651
2019-01-09 0:00;3834,516
2019-01-09 1:00;3783,483
2019-01-09 2:00;3721,747
2019-01-09 3:00;3886,981
2019-01-09 4:00;3845,803
2019-01-09 5:00;3834,13
2019-01-09 6:00;3817,571
2019-01-09 7:00;3698,396
2019-01-09 8:00;3918,834
2019-01-09 9:00;4059,855
2019-01-09 10:00;4029,161
2019-01-09 11:00;4149,397
2019-01-09 12:00;4022,976
2019-01-09 13:00;3924,03
2019-01-09 14:00;4029,895
2019-01-09 15:00;4021,633
2019-01-09 16:00;3915,131
2019-01-09 17:00;3859,446
2019-01-09 18:00;3750,899
2019-01-09 19:00;3652,646
2019-01-09 20:00;3815,906
2019-01-09 21:00;3935,024
2019-01-09 22:00;3941,018
2019-01-09 23:00;3904,336
2019-01-10 0:00;3918,072
2019-01-10 1:00;3913,481
2019-01-10 2:00;3764,494
2019-01-10 3:00;3814,649
2019-01-10 4:00;3908,75
2019-01-10 5:00;3870,224
2019-01-10 6:00;3705,748
2019-01-10 7:00;3674,753
2019-01-10 8:00;3731,068
2019-01-10 9:00;3747,053
2019-01-10 10:00;4066,084
2019-01-10 11:00;4015,459
2019-01-10 12:00;3960,179
2019-01-10 13:00;3863,897
2019-01-10 14:00;3917,529
2019-01-10 15:00;4037,661
2019-01-10 16:00;3948,371
2019-01-10 17:00;4033,788
2019-01-10 18:00;3952,033
2019-01-10 19:00;3814,276
2019-01-10 20:00;3758,343
2019-01-10 21:00;3818,12
2019-01-10 22:00;3836,712
2019-01-10 23:00;3806,536
2019-01-11 0:00;3784,411
2019-01-11 1:00;3787,334
2019-01-11 2:00;3704,417
2019-01-11 3:00;3696,961
2019-01-11 4:00;3804,574
2019-01-11 5:00;3830,084
2019-01-11 6:00;3719,934
2019-01-11 7:00;3646,109
2019-01-11 8:00;3791,674
2019-01-11 9:00;4034,595
2019-01-11 10:00;4047,946
2019-01-11 11:00;4025,591
2019-01-11 12:00;3653,146
2019-01-11 13:00;3733,929
2019-01-11 14:00;3935,381
2019-01-11 15:00;3975,023
2019-01-11 16:00;3904,661
2019-01-11 17:00;3865,165
2019-01-11 18:00;3901,293
2019-01-11 19:00;3888,036
2019-01-11 20:00;3935,701
2019-01-11 21:00;3894,655
2019-01-11 22:00;3872,154
2019-01-11 23:00;3817,542
2019-01-12 0:00;3873,154
2019-01-12 1:00;3712,776
2019-01-12 2:00;3651,352
2019-01-12 3:00;3737,592
2019-01-12 4:00;3751,676
2019-01-12 5:00;3597,117
2019-01-12 6:00;3557,534
2019-01-12 7:00;3547,721
2019-01-12 8:00;3468,513
2019-01-12 9:00;3493,068
2019-01-12 10:00;3595,671
2019-01-12 11:00;3575,245
2019-01-12 12:00;3560,356
2019-01-12 13:00;3582,642
2019-01-12 14:00;3539,488
2019-01-12 15:00;3638,401
2019-01-12 16:00;3644,978
2019-01-12 17:00;3645,215
2019-01-12 18:00;3671,713
2019-01-12 19:00;3628,548
2019-01-12 20:00;3620,176
2019-01-12 21:00;3467,667
2019-01-12 22:00;3480,946
2019-01-12 23:00;3490,436
2019-01-13 0:00;3376,175
2019-01-13 1:00;3269,188
2019-01-13 2:00;3249,939
2019-01-13 3:00;3287,875
2019-01-13 4:00;3321,911
2019-01-13 5:00;3288,734
2019-01-13 6:00;3324,902
2019-01-13 7:00;3190,936
2019-01-13 8:00;3156,869
2019-01-13 9:00;3234,093
2019-01-13 10:00;3250,606
2019-01-13 11:00;3292,245
2019-01-13 12:00;3273,618
2019-01-13 13:00;3227,829
2019-01-13 14:00;3273,724
2019-01-13 15:00;3160,092
2019-01-13 16:00;3113,079
2019-01-13 17:00;3139,436
2019-01-13 18:00;3095,963
2019-01-13 19:00;3108,959
2019-01-13 20:00;3265,172
2019-01-13 21:00;3431,275
2019-01-13 22:00;3414,83
2019-01-13 23:00;3474,743
2019-01-14 0:00;3486,31
2019-01-14 1:00;3401,142
2019-01-14 2:00;3286,377
2019-01-14 3:00;3362,618
2019-01-14 4:00;3358,433
2019-01-14 5:00;3325,893
2019-01-14 6:00;3321,997
2019-01-14 7:00;3585,755
2019-01-14 8:00;3815,82
2019-01-14 9:00;4019,804
2019-01-14 10:00;4101,007
2019-01-14 11:00;4120,027
2019-01-14 12:00;4215,627
2019-01-14 13:00;4141,803
2019-01-14 14:00;4170,898
2019-01-14 15:00;4156,269
2019-01-14 16:00;4083,166
2019-01-14 17:00;4223,627
2019-01-14 18:00;4180,453
2019-01-14 19:00;3967,562
2019-01-14 20:00;3927,21
2019-01-14 21:00;3963,899
2019-01-14 22:00;4012,61
2019-01-14 23:00;4116,699
2019-01-15 0:00;4027,707
2019-01-15 1:00;3981,373
2019-01-15 2:00;4003,789
2019-01-15 3:00;4150,842
2019-01-15 4:00;4081,423
2019-01-15 5:00;3984,536
2019-01-15 6:00;4036,342
2019-01-15 7:00;3937,191
2019-01-15 8:00;4100,824
2019-01-15 9:00;4280,43
2019-01-15 10:00;4384,889
2019-01-15 11:00;4456,424
2019-01-15 12:00;4464,055
2019-01-15 13:00;4302,712
2019-01-15 14:00;4379,167
2019-01-15 15:00;4423,682
2019-01-15 16:00;4432,85
2019-01-15 17:00;4425,822
2019-01-15 18:00;4239,208
2019-01-15 19:00;4123,145
2019-01-15 20:00;4037,685
2019-01-15 21:00;4100,24
2019-01-15 22:00;4168,517
2019-01-15 23:00;4084,897
2019-01-16 0:00;4026,52
2019-01-16 1:00;4062,792
2019-01-16 2:00;3957,61
2019-01-16 3:00;4015,219
2019-01-16 4:00;3928,311
2019-01-16 5:00;3953,893
2019-01-16 6:00;3922,488
2019-01-16 7:00;3879,808
2019-01-16 8:00;3914,584
2019-01-16 9:00;4062,771
2019-01-16 10:00;4094,271
2019-01-16 11:00;4219,499
2019-01-16 12:00;4252,653
2019-01-16 13:00;4173,855
2019-01-16 14:00;4289,215
2019-01-16 15:00;4193,56
2019-01-16 16:00;4196,681
2019-01-16 17:00;4261,354
2019-01-16 18:00;4221,611
2019-01-16 19:00;4082,582
2019-01-16 20:00;4182,582
2019-01-16 21:00;4142,803
2019-01-16 22:00;4094,135
2019-01-16 23:00;3948,021
2019-01-17 0:00;3959,532
2019-01-17 1:00;3918,93
2019-01-17 2:00;3872,267
2019-01-17 3:00;3847,434
2019-01-17 4:00;3857,089
2019-01-17 5:00;3802,731
2019-01-17 6:00;3735,728
2019-01-17 7:00;3769,925
2019-01-17 8:00;3798,786
2019-01-17 9:00;4022,44
2019-01-17 10:00;4129,948
2019-01-17 11:00;4137,713
2019-01-17 12:00;4146,943
2019-01-17 13:00;4015,166
2019-01-17 14:00;4084,522
2019-01-17 15:00;4087,632
2019-01-17 16:00;4243,149
2019-01-17 17:00;4203,899
2019-01-17 18:00;4084,469
2019-01-17 19:00;4014,5
2019-01-17 20:00;4002,542
2019-01-17 21:00;4035,367
2019-01-17 22:00;3987,595
2019-01-17 23:00;4046,414
2019-01-18 0:00;4028,416
2019-01-18 1:00;4034,713
2019-01-18 2:00;3875,513
2019-01-18 3:00;3912,835
2019-01-18 4:00;3884,676
2019-01-18 5:00;3825,808
2019-01-18 6:00;3704,775
2019-01-18 7:00;3701,839
2019-01-18 8:00;3681,015
2019-01-18 9:00;3969,22
2019-01-18 10:00;4209,13
2019-01-18 11:00;4111,613
2019-01-18 12:00;4252,752
2019-01-18 13:00;4287,157
2019-01-18 14:00;4274,951
2019-01-18 15:00;4332,599
2019-01-18 16:00;4163,097
2019-01-18 17:00;4049,195
2019-01-18 18:00;3965,735
2019-01-18 19:00;3851,77
2019-01-18 20:00;3872,643
2019-01-18 21:00;3950,707
2019-01-18 22:00;3937,262
2019-01-18 23:00;4078,873
2019-01-19 0:00;4113,809
2019-01-19 1:00;3974,764
2019-01-19 2:00;3883,263
2019-01-19 3:00;4024,805
2019-01-19 4:00;4082,448
2019-01-19 5:00;3972,536
2019-01-19 6:00;3805,789
2019-01-19 7:00;3782,479
2019-01-19 8:00;3739,209
2019-01-19 9:00;3737,64
2019-01-19 10:00;3725,409
2019-01-19 11:00;3761,254
2019-01-19 12:00;3679,548
2019-01-19 13:00;3747,567
2019-01-19 14:00;3703,992
2019-01-19 15:00;3751,944
2019-01-19 16:00;3698,952
2019-01-19 17:00;3746,284
2019-01-19 18:00;3663,394
2019-01-19 19:00;3661,417
2019-01-19 20:00;3706,025
2019-01-19 21:00;3592,942
2019-01-19 22:00;3602,433
2019-01-19 23:00;3589,703
2019-01-20 0:00;3564,229
2019-01-20 1:00;3432,86
2019-01-20 2:00;3444,534
2019-01-20 3:00;3474,418
2019-01-20 4:00;3362,979
2019-01-20 5:00;3409,538
2019-01-20 6:00;3271,962
2019-01-20 7:00;3050,324
2019-01-20 8:00;3406,639
2019-01-20 9:00;3365,691
2019-01-20 10:00;3243,833
2019-01-20 11:00;3223,002
2019-01-20 12:00;3353,235
2019-01-20 13:00;3312,109
2019-01-20 14:00;3312,342
2019-01-20 15:00;3392,661
2019-01-20 16:00;3384,542
2019-01-20 17:00;3426,035
2019-01-20 18:00;3355,875
2019-01-20 19:00;3430,823
2019-01-20 20:00;3468,161
2019-01-20 21:00;3331,77
2019-01-20 22:00;3523,327
2019-01-20 23:00;3530,74
2019-01-21 0:00;3503,28
2019-01-21 1:00;3484,04
2019-01-21 2:00;3512,565
2019-01-21 3:00;3467,763
2019-01-21 4:00;3448,024
2019-01-21 5:00;3426,8
2019-01-21 6:00;3330,51
2019-01-21 7:00;3373,843
2019-01-21 8:00;3610,41
2019-01-21 9:00;3789,455
2019-01-21 10:00;4015,529
2019-01-21 11:00;3946,426
2019-01-21 12:00;4000,026
2019-01-21 13:00;3988,695
2019-01-21 14:00;4002,677
2019-01-21 15:00;4119,991
2019-01-21 16:00;4114,056
2019-01-21 17:00;4091,641
2019-01-21 18:00;3995,084
2019-01-21 19:00;3990,496
2019-01-21 20:00;3993,938
2019-01-21 21:00;4015,209
2019-01-21 22:00;4048,032
2019-01-21 23:00;4164,872
2019-01-22 0:00;4279,961
2019-01-22 1:00;4252,767
2019-01-22 2:00;4062,256
2019-01-22 3:00;4171,724
2019-01-22 4:00;4211,334
2019-01-22 5:00;4207,482
2019-01-22 6:00;4138,072
2019-01-22 7:00;4053,648
2019-01-22 8:00;4163,002
2019-01-22 9:00;4260,926
2019-01-22 10:00;4315,313
2019-01-22 11:00;4342,656
2019-01-22 12:00;4422,033
2019-01-22 13:00;4371,111
2019-01-22 14:00;4383,357
2019-01-22 15:00;4477,188
2019-01-22 16:00;4434,691
2019-01-22 17:00;4299,721
2019-01-22 18:00;4228,753
2019-01-22 19:00;3283,974
2019-01-22 20:00;2366,11
2019-01-22 21:00;2689,368
2019-01-22 22:00;3619,236
2019-01-22 23:00;3707,323
2019-01-23 0:00;3772,532
2019-01-23 1:00;3727,529
2019-01-23 2:00;3930,047
2019-01-23 3:00;4081,972
2019-01-23 4:00;4092,719
2019-01-23 5:00;4091,424
2019-01-23 6:00;4055,384
2019-01-23 7:00;4052,137
2019-01-23 8:00;3970,13
2019-01-23 9:00;4152,829
2019-01-23 10:00;4231,437
2019-01-23 11:00;4225,122
2019-01-23 12:00;4224,856
2019-01-23 13:00;4232,106
2019-01-23 14:00;4178,967
2019-01-23 15:00;4248,586
